ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID
A1185,K'Jon,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/K%27Jon,M,Kjon,Michigan,MI
A1186,Matt,1.0,,,,,0,,,Matt,,
A1187,New Boyz,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/New_Boyz,,New Boyz,California,CA
A1188,All Time Low,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/All_Time_Low,,All Time Low,Maryland,MD
A1189,Jay Sean,1.0,Kamaljit Singh Jhooti,United Kingdom,1981-03-26,1.0,1,https://en.wikipedia.org/wiki/Jay_Sean,M,Jay Sean,,
A1190,Justin Bieber,1.0,Justin Drew Bieber,Canada,1994-03-01,1.0,1,https://en.wikipedia.org/wiki/Justin_Bieber,M,Justin Bieber,,
A1191,Michael Franti,1.0,,United States,1966-04-21,1.0,1,https://en.wikipedia.org/wiki/Michael_Franti,,Michael Franti,California,CA
A1192,Parachute,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Parachute_(band),,Parachute,Virginia,VA
A1193,Muse,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Muse_(band),,Muse,,
A1194,Disney's Friends For Change,0.0,,,,,0,,,Disneys Friends For Change,,
A1195,Jason Derulo,1.0,Jason Joel Desrouleaux,United States,1989-09-21,1.0,1,https://en.wikipedia.org/wiki/Jason_Derulo,M,Jason Derulo,Florida,FL
A1196,Chris Young,1.0,,United States,1985-06-12,1.0,1,https://en.wikipedia.org/wiki/Chris_Young_(singer),M,Chris Young,Tennessee,TN
A1197,Iyaz,1.0,,United Kingdom,1987-04-15,1.0,1,https://en.wikipedia.org/wiki/Iyaz,,Iyaz,,
A1198,Owl City,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Owl_City,,Owl City,Minnesota,MN
A1199,Love,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Love_(band),,Love,California,CA
A1200,Wale,1.0,,United States,1984-09-21,1.0,1,https://en.wikipedia.org/wiki/Wale_(rapper),M,Wale,New York,NY
A1201,Skillet,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Skillet_(band),,Skillet,Tennessee,TN
A1202,Ester Dean,1.0,,United States,1986-04-15,1.0,1,https://en.wikipedia.org/wiki/Ester_Dean,F,Ester Dean,Oklahoma,OK
A1203,Alice In Chains,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Alice_in_Chains,,Alice In Chains,Washington,WA
A1204,David Nail,1.0,,,1979-05-18,1.0,1,https://en.wikipedia.org/wiki/David_Nail,,David Nail,,
A1205,Ke$ha,1.0,Kesha Rose Sebert,United States,1987-03-01,1.0,1,https://en.wikipedia.org/wiki/Kesha,F,Kesha,California,CA
A1206,Wonder Girls,1.0,,South Korea,,1.0,1,https://en.wikipedia.org/wiki/Wonder_Girls,,Wonder Girls,,
A1207,Yo Gotti,1.0,,United States,1981-05-19,1.0,1,https://en.wikipedia.org/wiki/Yo_Gotti,M,Yo Gotti,Tennessee,TN
A1208,Anya Marina,1.0,,United States,1976-09-23,1.0,1,https://en.wikipedia.org/wiki/Anya_Marina,F,Anya Marina,Michigan,MI
A1209,Melanie Fiona,1.0,,Canada,1983-07-04,1.0,1,https://en.wikipedia.org/wiki/Melanie_Fiona,F,Melanie Fiona,,
A1210,Susan Boyle,1.0,,United Kingdom,1961-04-01,1.0,1,https://en.wikipedia.org/wiki/Susan_Boyle,F,Susan Boyle,,
A1211,Francesca Battistelli,1.0,,United States,1985-05-18,1.0,1,https://en.wikipedia.org/wiki/Francesca_Battistelli,F,Francesca Battistelli,New York,NY
A1212,Orianthi,1.0,Orianthi Penny Panagaris,Australia,1985-01-22,1.0,1,https://en.wikipedia.org/wiki/Orianthi,F,Orianthi,,
A1213,Nick Jonas,1.0,Nicholas Jerry Jonas,United States,1992-09-16,1.0,1,https://en.wikipedia.org/wiki/Nick_Jonas,M,Nick Jonas,Texas,TX
A1214,Phoenix,1.0,,France,,4.0,1,https://en.wikipedia.org/wiki/Phoenix_(band),,Phoenix,,
A1215,The Script,1.0,,Ireland,,4.0,1,https://en.wikipedia.org/wiki/The_Script,,The Script,,
A1216,Easton Corbin,1.0,,United States,1982-04-12,1.0,1,https://en.wikipedia.org/wiki/Easton_Corbin,M,Easton Corbin,Florida,FL
A1217,B.o.B,1.0,,United States,1988-11-15,1.0,1,https://en.wikipedia.org/wiki/B.o.B,M,Bob,Georgia,GA
A1218,Eddie Vedder,1.0,Edward Louis Severson III,United States,1964-12-23,1.0,1,https://en.wikipedia.org/wiki/Eddie_Vedder,M,Eddie Vedder,Illinois,IL
A1219,Roscoe Dash,1.0,,United States,1990-04-02,1.0,1,https://en.wikipedia.org/wiki/Roscoe_Dash,M,Roscoe Dash,Georgia,GA
A1220,Shiny Toy Guns,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Shiny_Toy_Guns,,Shiny Toy Guns,California,CA
A1221,Artists For Haiti,1.0,,,,,0,,,Artists For Haiti,,
A1222,General Larry Platt,1.0,,United States,1947-08-27,1.0,1,https://en.wikipedia.org/wiki/Larry_Platt,,General Larry Platt,Missouri,MO
A1223,Waka Flocka Flame,1.0,,United States,1986-05-31,1.0,1,https://en.wikipedia.org/wiki/Waka_Flocka_Flame,M,Waka Flocka Flame,Georgia,GA
A1224,Christopher Wilde,1.0,,,,,0,,,Christopher Wilde,,
A1225,k.d. lang,1.0,,Canada,1961-11-02,1.0,1,https://en.wikipedia.org/wiki/K.d._lang,F,Kd Lang,,
A1226,Taio Cruz,1.0,,United Kingdom,1980-04-23,1.0,1,https://en.wikipedia.org/wiki/Taio_Cruz,M,Taio Cruz,,
A1227,Danny Gokey,1.0,,United States,1980-04-24,1.0,1,https://en.wikipedia.org/wiki/Danny_Gokey,M,Danny Gokey,Wisconsin,WI
A1228,La Roux,1.0,,United Kingdom,,1.0,1,https://en.wikipedia.org/wiki/La_Roux,F,La Roux,,
A1229,Steel Magnolia,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Steel_Magnolia,,Steel Magnolia,Tennessee,TN
A1230,Sam Adams,1.0,,United States,1987-08-14,1.0,1,https://en.wikipedia.org/wiki/Sammy_Adams,M,Sam Adams,Massachusetts,MA
A1231,Spose,1.0,,United States,1985-07-01,1.0,1,https://en.wikipedia.org/wiki/Spose,,Spose,Maine,ME
A1232,Jaron,1.0,,,,,0,,,Jaron,,
A1233,Diddy - Dirty Money,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Diddy_%E2%80%93_Dirty_Money,,Diddy Dirty Money,New York,NY
A1234,Travie McCoy,1.0,,United States,1981-08-05,1.0,1,https://en.wikipedia.org/wiki/Travie_McCoy,M,Travie Mccoy,New York,NY
A1235,Mike Posner,1.0,,United States,1988-02-12,1.0,1,https://en.wikipedia.org/wiki/Mike_Posner,M,Mike Posner,Michigan,MI
A1236,Jerrod Niemann,1.0,,United States,1979-07-24,1.0,1,https://en.wikipedia.org/wiki/Jerrod_Niemann,,Jerrod Niemann,Kansas,KS
A1237,Big Time Rush,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Big_Time_Rush_(group),,Big Time Rush,California,CA
A1238,Alpha Rev,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Alpha_Rev,,Alpha Rev,Texas,TX
A1239,Lee Brice,1.0,,United States,1979-06-10,1.0,1,https://en.wikipedia.org/wiki/Lee_Brice,,Lee Brice,Tennessee,TN
A1240,Gyptian,1.0,,Jamaica,1983-10-25,1.0,1,https://en.wikipedia.org/wiki/Gyptian,,Gyptian,,
A1241,Lee DeWyze,1.0,,United States,1986-04-02,1.0,1,https://en.wikipedia.org/wiki/Lee_DeWyze,M,Lee Dewyze,Illinois,IL
A1242,Crystal Bowersox,1.0,,United States,1985-08-04,1.0,1,https://en.wikipedia.org/wiki/Crystal_Bowersox,F,Crystal Bowersox,Ohio,OH
A1243,Will Young,1.0,William Robert Young,United Kingdom,1979-01-20,1.0,1,https://en.wikipedia.org/wiki/Will_Young,M,Will Young,,
A1244,Cali Swag District,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Cali_Swag_District,,Cali Swag District,California,CA
A1245,J. Cole,0.0,Jermaine Lamarr Cole,Germany,1985-01-28,1.0,1,https://en.wikipedia.org/wiki/J._Cole,M,J Cole,,
A1246,Nicki Minaj,1.0,Onika Tanya Maraj,The Carrebian,1982-12-08,1.0,1,https://en.wikipedia.org/wiki/Nicki_Minaj,F,Nicki Minaj,,
A1247,V V Brown,1.0,,United Kingdom,1983-10-24,1.0,1,https://en.wikipedia.org/wiki/V_V_Brown,F,V V Brown,,
A1248,Neon Trees,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Neon_Trees,,Neon Trees,Utah,UT
A1249,Bobby Brackins,1.0,,United States,1988-09-14,1.0,1,https://en.wikipedia.org/wiki/Bobby_Brackins,M,Bobby Brackins,California,CA
A1250,The Dirty Heads,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/Dirty_Heads,,The Dirty Heads,California,CA
A1251,Christina Perri,1.0,Christina Judith Perri,United States,1986-08-19,1.0,1,https://en.wikipedia.org/wiki/Christina_Perri,F,Christina Perri,Pennsylvania,PA
A1252,The Band Perry,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Band_Perry,,The Band Perry,Mississippi,MS
A1253,Auburn,1.0,,United States,1989-12-02,1.0,1,https://en.wikipedia.org/wiki/Auburn_(singer),F,Auburn,Minnesota,MN
A1254,Chiddy Bang,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Chiddy_Bang,,Chiddy Bang,Pennsylvania,PA
A1255,Bruno Mars,1.0,Peter Gene Hernandez,United States,1985-10-08,1.0,1,https://en.wikipedia.org/wiki/Bruno_Mars,M,Bruno Mars,Hawaii,HI
A1256,Antoine Dodson,1.0,Kevin Antoine Dodson,United States,1986-06-27,1.0,1,https://en.wikipedia.org/wiki/Antoine_Dodson,M,Antoine Dodson,Illinois,IL
A1257,Far*East Movement,1.0,,United States,,7.0,1,https://en.wikipedia.org/wiki/Far_East_Movement,,Fareast Movement,California,CA
A1258,The Ready Set,1.0,,United States,1989-11-14,1.0,1,https://en.wikipedia.org/wiki/The_Ready_Set,M,The Ready Set,Indiana,IN
A1259,Mumford,1.0,,,,,0,,,Mumford,,
A1260,Soundgarden,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Soundgarden,,Soundgarden,Washington,WA
A1261,YG,1.0,,United States,1990-03-09,1.0,1,https://en.wikipedia.org/wiki/YG_(rapper),M,Yg,California,CA
A1262,Josh Thompson,1.0,,United States,1978-01-23,1.0,1,https://en.wikipedia.org/wiki/Josh_Thompson_(singer),M,Josh Thompson,Wisconsin,WI
A1263,Florence,1.0,,,,,0,,,Florence,,
A1264,Yolanda Be Cool,1.0,,Australia,,2.0,1,https://en.wikipedia.org/wiki/Yolanda_Be_Cool,,Yolanda Be Cool,,
A1265,Miguel,1.0,Miguel Jontel Pimentel,United States,1985-10-23,1.0,1,https://en.wikipedia.org/wiki/Miguel_(singer),M,Miguel,California,CA
A1266,Wiz Khalifa,1.0,Cameron Jibril Thomaz,United States,1987-09-08,1.0,1,https://en.wikipedia.org/wiki/Wiz_Khalifa,M,Wiz Khalifa,North Dakota,ND
A1267,Marsha Ambrosius,1.0,,United Kingdom,1977-08-08,1.0,1,https://en.wikipedia.org/wiki/Marsha_Ambrosius,F,Marsha Ambrosius,,
A1268,A Rocket To The Moon,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/A_Rocket_to_the_Moon,,A Rocket To The Moon,Massachusetts,MA
A1269,Edward Maya,1.0,,Romania,1986-06-29,1.0,1,https://en.wikipedia.org/wiki/Edward_Maya,M,Edward Maya,,
A1270,WILLOW,1.0,,United States,2000-10-31,1.0,1,https://en.wikipedia.org/wiki/Willow_Smith,M,Willow,California,CA
A1271,My Darkest Days,1.0,,Canada,,1.0,1,https://en.wikipedia.org/wiki/My_Darkest_Days,,My Darkest Days,,
A1272,The Black Keys,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Black_Keys,,The Black Keys,Ohio,OH
A1273,New Hollow,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/New_Hollow,,New Hollow,Ohio,OH
A1274,ROCKMAFIA,1.0,,,,,0,,,Rockmafia,,
A1275,Sick Puppies,1.0,,Australia,,3.0,1,https://en.wikipedia.org/wiki/Sick_Puppies,,Sick Puppies,,
A1276,Victorious Cast,1.0,,,,,0,,,Victorious Cast,,
A1277,Dev,1.0,Devin Star Tailes,United States,1989-07-02,1.0,1,https://en.wikipedia.org/wiki/Dev_(singer),F,Dev,California,CA
A1278,Thompson Square,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Thompson_Square,,Thompson Square,Tennessee,TN
A1279,Troop 41,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Troop_41,,Troop 41,North Carolina,NC
A1280,Gwyneth Paltrow,1.0,Gwyneth Kate Paltrow,United States,1972-09-27,1.0,1,https://en.wikipedia.org/wiki/Gwyneth_Paltrow,F,Gwyneth Paltrow,California,CA
A1281,Sunny Sweeney,1.0,Sunny Michaela Sweeney,United States,1976-12-07,1.0,1,https://en.wikipedia.org/wiki/Sunny_Sweeney,F,Sunny Sweeney,Texas,TX
A1282,Travis Porter,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Travis_Porter,,Travis Porter,Georgia,GA
A1283,Garrett Hedlund,1.0,Garrett John Hedlund,United States,1984-09-03,1.0,1,https://en.wikipedia.org/wiki/Garrett_Hedlund,M,Garrett Hedlund,Minnesota,MN
A1284,Mann,1.0,,United States,1991-07-17,1.0,1,https://en.wikipedia.org/wiki/Mann_(rapper),M,Mann,California,CA
A1285,The JaneDear Girls,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_JaneDear_girls,M,The Janedear Girls,Tennessee,TN
A1286,Rise Against,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Rise_Against,,Rise Against,Illinois,IL
A1287,Jessie J,1.0,Jessica Ellen Cornish,United Kingdom,1988-03-27,1.0,1,https://en.wikipedia.org/wiki/Jessie_J,F,Jessie J,,
A1288,Jana Kramer,1.0,Jana Rae Kramer,United States,1983-12-02,1.0,1,https://en.wikipedia.org/wiki/Jana_Kramer,F,Jana Kramer,Michigan,MI
A1289,Ronnie Dunn,1.0,,United States,1953-06-01,1.0,1,https://en.wikipedia.org/wiki/Ronnie_Dunn,M,Ronnie Dunn,Oklahoma,OK
A1290,Tinie Tempah,1.0,,United Kingdom,1988-11-07,1.0,1,https://en.wikipedia.org/wiki/Tinie_Tempah,M,Tinie Tempah,,
A1291,Aaron Lewis,1.0,,United States,1972-04-13,1.0,1,https://en.wikipedia.org/wiki/Aaron_Lewis,M,Aaron Lewis,Massachusetts,MA
A1292,Chris Medina,1.0,,United States,1983-11-30,1.0,1,https://en.wikipedia.org/wiki/Chris_Medina,M,Chris Medina,Illinois,IL
A1293,Big Sean,1.0,,United States,1988-03-25,1.0,1,https://en.wikipedia.org/wiki/Big_Sean,M,Big Sean,Michigan,MI
A1294,Rebecca Black,1.0,,United States,1997-06-21,1.0,1,https://en.wikipedia.org/wiki/Rebecca_Black,F,Rebecca Black,California,CA
A1295,Craig Campbell,1.0,,United States,1979-02-10,1.0,1,https://en.wikipedia.org/wiki/Craig_Campbell_(singer),,Craig Campbell,Georgia,GA
A1296,Sara Ramirez,1.0,Sara Elena Ramírez Vargas,Mexico,1975-08-31,1.0,1,https://en.wikipedia.org/wiki/Sara_Ramirez,,Sara Ramirez,,
A1297,YC,1.0,,United States,1985-11-06,1.0,1,https://en.wikipedia.org/wiki/YC_(rapper),M,Yc,Georgia,GA
A1298,Martin Solveig,1.0,,France,1976-09-22,1.0,1,https://en.wikipedia.org/wiki/Martin_Solveig,M,Martin Solveig,,
A1299,Hot Chelle Rae,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Hot_Chelle_Rae,,Hot Chelle Rae,Tennessee,TN
A1300,Bridgit Mendler,1.0,Bridgit Claire Mendler,United States,1992-12-18,1.0,1,https://en.wikipedia.org/wiki/Bridgit_Mendler,F,Bridgit Mendler,New York,NY
A1301,Duck Sauce,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Duck_Sauce,,Duck Sauce,New York,NY
A1302,Foster The People,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Foster_the_People,,Foster The People,California,CA
A1303,Bad Meets Evil,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Bad_Meets_Evil,,Bad Meets Evil,Michigan,MI
A1304,Steven Tyler,1.0,Steven Victor Tallarico,United States,1948-03-26,1.0,1,https://en.wikipedia.org/wiki/Steven_Tyler,M,Steven Tyler,New York,NY
A1305,Nicole Scherzinger,1.0,Nicole Prascovia Elikolani Valiente[a],United States,1978-06-29,1.0,1,https://en.wikipedia.org/wiki/Nicole_Scherzinger,F,Nicole Scherzinger,Hawaii,HI
A1306,Ashton Shepherd,1.0,,United States,1986-08-16,1.0,1,https://en.wikipedia.org/wiki/Ashton_Shepherd,F,Ashton Shepherd,Alabama,AL
A1307,Scotty McCreery,1.0,,United States,1993-10-09,1.0,1,https://en.wikipedia.org/wiki/Scotty_McCreery,M,Scotty Mccreery,North Carolina,NC
A1308,Lauren Alaina,1.0,,United States,1994-11-08,1.0,1,https://en.wikipedia.org/wiki/Lauren_Alaina,F,Lauren Alaina,Georgia,GA
A1309,Reeve Carney,1.0,Reeve Jefferson Carney,United States,1983-04-18,1.0,1,https://en.wikipedia.org/wiki/Reeve_Carney,M,Reeve Carney,New York,NY
A1310,Mac Miller,1.0,,United States,1992-01-19,1.0,1,https://en.wikipedia.org/wiki/Mac_Miller,M,Mac Miller,Pennsylvania,PA
A1311,Andy Grammer,1.0,Andrew Charles Grammer,United States,1983-12-03,1.0,1,https://en.wikipedia.org/wiki/Andy_Grammer,M,Andy Grammer,California,CA
A1312,Rej3ctz,1.0,,,,,0,,,Rej3Ctz,,
A1313,Dia Frampton,1.0,,United States,1987-10-02,1.0,1,https://en.wikipedia.org/wiki/Dia_Frampton,F,Dia Frampton,Utah,UT
A1314,Romeo Santos,1.0,,United States,1981-07-21,1.0,1,https://en.wikipedia.org/wiki/Romeo_Santos,M,Romeo Santos,New York,NY
A1315,Vicci Martinez,1.0,,United States,1984-09-21,1.0,1,https://en.wikipedia.org/wiki/Vicci_Martinez,F,Vicci Martinez,Washington,WA
A1316,Casey Weston,1.0,,United States,1992-12-04,1.0,1,https://en.wikipedia.org/wiki/Casey_Weston,F,Casey Weston,Florida,FL
A1317,Afrojack,1.0,Nick Leonardus van de Wall,Netherlands,1987-09-09,1.0,1,https://en.wikipedia.org/wiki/Afrojack,,Afrojack,,
A1318,Xenia,1.0,,United States,1994-12-17,1.0,1,https://en.wikipedia.org/wiki/Xenia_(singer),F,Xenia,California,CA
A1319,Bella Thorne,1.0,Annabella Avery Thorne,United States,1997-10-08,1.0,1,https://en.wikipedia.org/wiki/Bella_Thorne,F,Bella Thorne,Florida,FL
A1320,Brantley Gilbert,1.0,,United States,1985-01-20,1.0,1,https://en.wikipedia.org/wiki/Brantley_Gilbert,M,Brantley Gilbert,Georgia,GA
A1321,Adam Levine,1.0,Adam Noah Levine,United States,1979-03-18,1.0,1,https://en.wikipedia.org/wiki/Adam_Levine,M,Adam Levine,California,CA
A1322,Frank Ocean,1.0,Christopher Edwin Breaux,United States,1987-10-28,1.0,1,https://en.wikipedia.org/wiki/Frank_Ocean,M,Frank Ocean,California,CA
A1323,Alexandra Stan,1.0,Alexandra Ioana Stan,Romania,1989-06-10,1.0,1,https://en.wikipedia.org/wiki/Alexandra_Stan,F,Alexandra Stan,,
A1324,DJ Drama,1.0,,,1978-04-22,1.0,1,https://en.wikipedia.org/wiki/DJ_Drama,,Dj Drama,,
A1325,Kreayshawn,1.0,,United States,1989-09-24,1.0,1,https://en.wikipedia.org/wiki/Kreayshawn,F,Kreayshawn,California,CA
A1326,Five Finger Death Punch,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Five_Finger_Death_Punch,,Five Finger Death Punch,Nevada,NV
A1327,Ellie Goulding,1.0,Elena Jane Goulding,United Kingdom,1986-12-30,1.0,1,https://en.wikipedia.org/wiki/Ellie_Goulding,F,Ellie Goulding,,
A1328,Mindless Behavior,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Mindless_Behavior,,Mindless Behavior,California,CA
A1329,AWOLNATION,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Awolnation,,Awolnation,California,CA
A1330,Pistol Annies,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Pistol_Annies,,Pistol Annies,Tennessee,TN
A1331,Young The Giant,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Young_the_Giant,,Young The Giant,California,CA
A1332,Hugh Laurie,1.0,James Hugh Calum Laurie,United Kingdom,1959-06-11,1.0,1,https://en.wikipedia.org/wiki/Hugh_Laurie,M,Hugh Laurie,,
A1333,Tony Bennett,1.0,Anthony Dominick Benedetto,United States,1926-08-03,1.0,1,https://en.wikipedia.org/wiki/Tony_Bennett,M,Tony Bennett,New York,NY
A1334,China Anne McClain,1.0,,United States,1998-08-25,1.0,1,https://en.wikipedia.org/wiki/China_Anne_McClain,F,China Anne Mcclain,Georgia,GA
A1335,Kaskade,1.0,,United States,1971-02-25,1.0,1,https://en.wikipedia.org/wiki/Kaskade,M,Kaskade,Illinois,IL
A1336,Hunter Hayes,1.0,,United States,1991-09-09,1.0,1,https://en.wikipedia.org/wiki/Hunter_Hayes,M,Hunter Hayes,Louisiana,LA
A1337,Breathe Carolina,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Breathe_Carolina,,Breathe Carolina,Colorado,CO
A1338,Skrillex,1.0,,United States,1988-01-15,1.0,1,https://en.wikipedia.org/wiki/Skrillex,,Skrillex,California,CA
A1339,Avicii,1.0,Tim Bergling,Sweden,1989-09-08,1.0,1,https://en.wikipedia.org/wiki/Avicii,M,Avicii,,
A1340,Outasight,1.0,,United States,1983-02-17,1.0,1,https://en.wikipedia.org/wiki/Outasight,M,Outasight,New York,NY
A1341,Grouplove,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Grouplove,,Grouplove,California,CA
A1342,fun.,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Fun_(band),,Fun,New York,NY
A1343,Edens Edge,1.0,,United States,2006,1.0,1,https://en.wikipedia.org/wiki/Edens_Edge,,Edens Edge,Arkansas,AR
A1344,Gotye,1.0,,Australia,1980-05-21,1.0,1,https://en.wikipedia.org/wiki/Gotye,M,Gotye,,
A1345,Van Halen,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Van_Halen,,Van Halen,California,CA
A1346,The Wanted,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/The_Wanted,,The Wanted,,
A1347,Lana Del Rey,1.0,Elizabeth Woolridge Grant,United States,1985-06-21,1.0,1,https://en.wikipedia.org/wiki/Lana_Del_Rey,F,Lana Del Rey,New York,NY
A1348,MGK,1.0,Colson Baker[a],United States,1990-04-22,1.0,1,https://en.wikipedia.org/wiki/Machine_Gun_Kelly_(musician),M,Mgk,Texas,TX
A1349,Diggy,1.0,,United States,1995-03-21,1.0,1,https://en.wikipedia.org/wiki/Diggy_Simmons,M,Diggy,New York,NY
A1350,Meek Mill,1.0,Robert Rihmeek Williams,United States,1987-05-06,1.0,1,https://en.wikipedia.org/wiki/Meek_Mill,M,Meek Mill,Pennsylvania,PA
A1351,Lindsey Pavao,1.0,,,,,0,,,Lindsey Pavao,,
A1352,Kip Moore,1.0,,United States,1980-04-01,1.0,1,https://en.wikipedia.org/wiki/Kip_Moore,M,Kip Moore,Tennessee,TN
A1353,Calvin Harris,1.0,Adam Richard Wiles,United Kingdom,1984-01-17,1.0,1,https://en.wikipedia.org/wiki/Calvin_Harris,M,Calvin Harris,,
A1354,Kirko Bangz,1.0,,United States,1989-08-20,1.0,1,https://en.wikipedia.org/wiki/Kirko_Bangz,M,Kirko Bangz,Texas,TX
A1355,One Direction,1.0,,United Kingdom,,1.0,1,https://en.wikipedia.org/wiki/One_Direction,,One Direction,,
A1356,deadmau5,1.0,,Canada,1981-01-05,1.0,1,https://en.wikipedia.org/wiki/Deadmau5,M,Deadmau5,,
A1357,Carly Rae Jepsen,1.0,,Canada,1985-11-21,1.0,1,https://en.wikipedia.org/wiki/Carly_Rae_Jepsen,F,Carly Rae Jepsen,,
A1358,LoveRance,1.0,,United States,1989-09-06,1.0,1,https://en.wikipedia.org/wiki/LoveRance,M,Loverance,California,CA
A1359,Future,1.0,Nayvadius DeMun Wilburn[1],United States,1983-11-20,1.0,1,https://en.wikipedia.org/wiki/Future_(rapper),M,Future,Georgia,GA
A1360,M83.,1.0,,France,,4.0,1,https://en.wikipedia.org/wiki/M83_(band),,M83,,
A1361,Karmin,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Karmin,M,Karmin,Massachusetts,MA
A1362,Alex Clare,1.0,,United Kingdom,1985-09-14,1.0,1,https://en.wikipedia.org/wiki/Alex_Clare,M,Alex Clare,,
A1363,Havana Brown,1.0,,Australia,1985-02-14,1.0,1,https://en.wikipedia.org/wiki/Havana_Brown_(musician),F,Havana Brown,,
A1364,Michel Telo,1.0,,Brazil,1981-01-21,1.0,1,https://en.wikipedia.org/wiki/Michel_Tel%C3%B3,M,Michel Telo,,
A1365,Of Monsters,1.0,,,,,0,,,Of Monsters,,
A1366,Cash Out,0.0,,United States,1990-08-15,1.0,1,https://en.wikipedia.org/wiki/Cash_Out,M,Cash Out,Georgia,GA
A1367,Juliet Simms,1.0,,United States,1986-02-26,1.0,1,https://en.wikipedia.org/wiki/Juliet_Simms,F,Juliet Simms,Florida,FL
A1368,2 Chainz,1.0,Tauheed K. Epps,United States,1977-09-12,1.0,1,https://en.wikipedia.org/wiki/2_Chainz,M,2 Chainz,Georgia,GA
A1369,Tony Lucca,1.0,,United States,1976-01-23,1.0,1,https://en.wikipedia.org/wiki/Tony_Lucca,M,Tony Lucca,Michigan,MI
A1370,Jermaine Paul,1.0,,United States,1979-07-26,1.0,1,https://en.wikipedia.org/wiki/Jermaine_Paul,M,Jermaine Paul,New York,NY
A1371,Dustin Lynch,1.0,,United States,1985-05-14,1.0,1,https://en.wikipedia.org/wiki/Dustin_Lynch,M,Dustin Lynch,Tennessee,TN
A1372,Phillip Phillips,1.0,,United States,1990-09-20,1.0,1,https://en.wikipedia.org/wiki/Phillip_Phillips,M,Phillip Phillips,Georgia,GA
A1373,Rita Ora,1.0,Rita Sahatçiu,Kosovo,1990-11-26,1.0,1,https://en.wikipedia.org/wiki/Rita_Ora,F,Rita Ora,,
A1374,The Lumineers,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Lumineers,,The Lumineers,New Jersey,NJ
A1375,Imagine Dragons,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Imagine_Dragons,,Imagine Dragons,Nevada,NV
A1376,Cher Lloyd,1.0,,United Kingdom,1993-07-28,1.0,1,https://en.wikipedia.org/wiki/Cher_Lloyd,F,Cher Lloyd,,
A1377,Driicky Graham,1.0,,United States,1991-11-23,1.0,1,https://en.wikipedia.org/wiki/Driicky_Graham,M,Driicky Graham,New Jersey,NJ
A1378,NERO,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Nero_(band),,Nero,,
A1379,French Montana,1.0,,United States,1984-11-09,1.0,1,https://en.wikipedia.org/wiki/French_Montana,M,French Montana,New York,NY
